place_id,local_date,local_weekday,local_hour,current_pop,usual_pop
ChIJrX-DAvBQqEcRCzK0n2-16ME,2020-04-14,1,15,44,44
ChIJH7CNAZBQqEcRG3n2GfqLkSk,2020-04-14,1,15,71,56
ChIJA96H6u5QqEcRJgJxsNZuTl8,2020-04-14,1,15,64,43
ChIJk2gVoYRQqEcRSGmxWTRk6MM,2020-04-14,1,15,49,61
ChIJ9YNxiYFQqEcROiiGTR2bS8k,2020-04-14,1,15,45,45
ChIJe6PwwgRQqEcRXxsK5Cw8KrQ,2020-04-14,1,15,30,57
ChIJ5b7P36FQqEcRo4xhdhzRUY8,2020-04-14,1,15,38,41
ChIJvfooa8VQqEcRS05fBbl7v34,2020-04-14,1,15,96,53
ChIJkYsV_YdQqEcRFGbEq5_KMFQ,2020-04-14,1,15,37,59
ChIJ8xjAosNQqEcRrx8u4XF0haE,2020-04-14,1,15,73,45
ChIJ0_NOBDNaqEcRDrI7lUk7eks,2020-04-14,1,15,24,59
ChIJuZTrwUZWqEcRRSKKLSyKmxU,2020-04-14,1,15,36,50
ChIJx42RDzFaqEcREnpNN9hyIFs,2020-04-14,1,15,78,52
ChIJDc1REM9XqEcR7NX2xfDcQyg,2020-04-14,1,15,93,66
ChIJTbcz1PtWqEcRWqrcGNRfkU8,2020-04-14,1,15,21,38
ChIJQeWWrMlXqEcRJezJmkCZ6wc,2020-04-14,1,15,20,35
ChIJLR-ZNPpWqEcRTepKIQ8Uuv0,2020-04-14,1,15,38,64
ChIJ_04IbyxXqEcRTdA3J_BAnuY,2020-04-14,1,15,34,58
ChIJOZ5QYShXqEcRCEVn8rAl9WU,2020-04-14,1,15,47,55
ChIJT6NElkxXqEcRYxtM1gPLSfc,2020-04-14,1,15,61,53
ChIJVaansxtaqEcRi3i7wR2CKes,2020-04-14,1,15,51,58
ChIJF7NpaExXqEcRu3RTc7k5af4,2020-04-14,1,15,44,63
ChIJ0-8RpghXqEcR18mRDJ3WLNM,2020-04-14,1,15,57,52
ChIJU5xXkCtXqEcRzY2k0TSFjD0,2020-04-14,1,15,43,62
ChIJh3QWSnNWqEcRsEfF9T8gP8o,2020-04-14,1,15,31,66
ChIJt5I_l4b4qEcRpEZkudZZzxA,2020-04-14,1,15,94,68
ChIJX061LPpWqEcRWWuQm_VkMXE,2020-04-14,1,15,50,38
ChIJ93_qqilXqEcRmVEqrH8N3Gg,2020-04-14,1,15,66,61
ChIJgSK3erhWqEcRNx070BBoMM0,2020-04-14,1,15,75,66
ChIJhTIwPd9WqEcRvd3xMqhyHBw,2020-04-14,1,15,50,49
ChIJ50fdH-VWqEcRTK3-y83pZow,2020-04-14,1,15,70,58
ChIJ0TJt1vtWqEcRiLK8tcv3QaA,2020-04-14,1,15,60,59
ChIJtVEcBExRqEcRcjDXUJyXwJU,2020-04-14,1,15,68,71
ChIJmVG4h0xRqEcRn-ZPCNiwac4,2020-04-14,1,15,58,77
ChIJG82-2ztRqEcRrAGZbo-HVH4,2020-04-14,1,15,94,57
ChIJrR0m25JWqEcRbSUSzg4sbbU,2020-04-14,1,15,60,58
ChIJz2wQhLlPqEcRaptNsCaCcZg,2020-04-14,1,15,15,42
ChIJrXi9WFxOqEcRkNiORxipEU0,2020-04-14,1,15,46,50
ChIJryyzfWNOqEcR-1734MaiIrc,2020-04-14,1,15,77,65
ChIJJSGyMrxPqEcR2-DMjgOBoHk,2020-04-14,1,15,48,49
ChIJ8Z3gDNdIqEcROUrpwshA5-o,2020-04-14,1,15,58,73
ChIJVftccMlOqEcR5UFvhNJQtjU,2020-04-14,1,15,55,69
ChIJa2JNqIpOqEcRV7HSjGOePVc,2020-04-14,1,15,37,77
ChIJ7-w_7YpOqEcRvhDzcOyPZ78,2020-04-14,1,15,99,50
ChIJo7MtGltOqEcRZtpwHElSi-g,2020-04-14,1,15,49,50
ChIJK9GxgHBOqEcRc8L4LhJi7vY,2020-04-14,1,15,79,62
ChIJT02g-LdPqEcROq1iYOUwoKg,2020-04-14,1,15,25,52
ChIJI8nNkC5PqEcRWvY5szOx90Y,2020-04-14,1,15,72,65
ChIJS-2xsmZOqEcR_nDiPoNZOsE,2020-04-14,1,15,55,41
ChIJRboPTJVOqEcRGpIH_LCx-OE,2020-04-14,1,15,50,83
ChIJLwIuN3ZPqEcRmufpUSNtAWk,2020-04-14,1,15,51,65
ChIJZ3NYNnZPqEcRq_ZDpYNNSXs,2020-04-14,1,15,51,65
ChIJWajqTXZPqEcRo4OQX2WZ66c,2020-04-14,1,15,56,82
ChIJIRJ_6hhPqEcRVbda_8e-YiQ,2020-04-14,1,15,39,65
ChIJgRYBxnpOqEcRRRR3vxzf5JA,2020-04-14,1,15,71,78
ChIJCwTwSilPqEcRrhHJnP7wi9c,2020-04-14,1,15,44,59
ChIJp_o46phOqEcR3bNa3Y9um8I,2020-04-14,1,15,86,62
ChIJ80lkAydMqEcRv4r1wLKjGlk,2020-04-14,1,15,49,75
ChIJLeYapFpMqEcR_btnV3vpURs,2020-04-14,1,15,30,58
ChIJgeJXMOFNqEcRAaTD98fmLv4,2020-04-14,1,15,29,60
ChIJUfahwhZOqEcRXhs0Um3XfgA,2020-04-14,1,15,48,57
ChIJOTOTxEFOqEcRNBDoAxRqC6Y,2020-04-14,1,15,68,57
ChIJy1rt6GhOqEcRwsYyRyKqGa0,2020-04-14,1,15,31,34
ChIJc2lTfPNOqEcRavLqqtJmxAQ,2020-04-14,1,15,51,42
ChIJ0zGcGj9OqEcRdZtoZUgFp14,2020-04-14,1,15,37,65
ChIJL9cHkU1OqEcRsX-5teiYOr4,2020-04-14,1,15,35,47
ChIJ3xjfazJOqEcRP2Ypu_957cA,2020-04-14,1,15,27,48
ChIJUcn1fPlOqEcRRBrSx4GEUjk,2020-04-14,1,15,62,52
ChIJTZvN70tOqEcRhYdxUaZGp2w,2020-04-14,1,15,48,51
ChIJ09DWjhROqEcRAz5rM4OUlu4,2020-04-14,1,15,71,46
ChIJldar0VpOqEcRlPzXIEt9D5w,2020-04-14,1,15,60,34
ChIJmUufwvhOqEcRQGUyaOxeROU,2020-04-14,1,15,56,43
ChIJ2VLUh_-PqEcRSTjeC7oUDEA,2020-04-14,1,15,17,10
ChIJhSga3GNOqEcRfmVi3kBniig,2020-04-14,1,15,49,58
ChIJeYA0blhOqEcROKdOE37Hk80,2020-04-14,1,15,33,36
ChIJM_07w21OqEcRRpMAGyU8N08,2020-04-14,1,15,58,42
ChIJWTy_EFtOqEcRUriQ8mf3n9c,2020-04-14,1,15,35,52
ChIJWYLGwW1PqEcRkMe49V5OXO4,2020-04-14,1,15,14,31
ChIJszR0qEdOqEcR-wk88Z89zM8,2020-04-14,1,15,20,14
ChIJgTYV_FpOqEcRWf3pVxwCNBw,2020-04-14,1,15,16,27
ChIJnRrjX0BQqEcRN1Djz2yjU0o,2020-04-14,1,15,18,62
ChIJeYezYxBQqEcRZgzranOVC-c,2020-04-14,1,15,23,63
ChIJX0lnRUBQqEcRa1uXFyyx8Fc,2020-04-14,1,15,12,44
ChIJZ7MZiExPqEcRG1LUMlDEr-0,2020-04-14,1,15,46,43
ChIJ3ZkpfDtOqEcRNqjMThEFrR4,2020-04-14,1,15,42,76
